/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
7, 11099, 28.000000
8, 11099, -19912.000000
6, 11099, 16070432.000000
7, 11049, 76.000000
8, 11049, -19816.000000
6, 11049, 16070048.000000
11, 11006, 197841.812500
10, 11006, -16069720.000000
9, 11006, -8034860.000000
7, 10999, 123.000000
8, 10999, -19722.000000
6, 10999, 16069672.000000
7, 10949, -85.000000
8, 10949, -19626.000000
6, 10949, 16069288.000000
11, 10906, 197832.812500
10, 10906, -16068952.000000
9, 10906, -8034476.000000
7, 10899, -37.000000
8, 10899, -19530.000000
6, 10899, 16068904.000000
7, 10849, 11.000000
8, 10849, -19434.000000
6, 10849, 16068520.000000
11, 10806, 197823.906250
10, 10806, -16068192.000000
9, 10806, -8034096.000000
7, 10799, 58.000000
8, 10799, -19340.000000
6, 10799, 16068144.000000
7, 10749, 106.000000
8, 10749, -19244.000000
6, 10749, 16067760.000000
11, 10706, 197815.000000
10, 10706, -16067432.000000
9, 10706, -8033716.000000
7, 10699, -103.000000
8, 10699, -19150.000000
6, 10699, 16067384.000000
7, 10649, -54.000000
8, 10649, -19052.000000
6, 10649, 16066992.000000
11, 10606, 197806.000000
10, 10606, -16066664.000000
9, 10606, -8033332.000000
7, 10599, -7.000000
8, 10599, -18958.000000
6, 10599, 16066616.000000
11, 10506, 197797.000000
10, 10506, -16065896.000000
9, 10506, -8032948.000000
7, 10499, 89.000000
8, 10499, -18766.000000
6, 10499, 16065848.000000
7, 10449, -119.000000
8, 10449, -18670.000000
6, 10449, 16065464.000000
11, 10406, 197788.000000
10, 10406, -16065128.000000
9, 10406, -8032564.000000
7, 10399, -71.000000
8, 10399, -18574.000000
6, 10399, 16065080.000000
7, 10349, -23.000000
8, 10349, -18478.000000
6, 10349, 16064696.000000
11, 14306, 198137.781250
10, 14306, -16094976.000000
9, 14306, -8047488.000000
7, 14299, 38.000000
8, 14299, -26036.000000
6, 14299, 16094928.000000
11, 14206, 198128.687500
10, 14206, -16094200.000000
9, 14206, -8047100.000000
7, 14149, -72.000000
8, 14149, -25744.000000
6, 14149, 16093760.000000
11, 14106, 198119.687500
10, 14106, -16093432.000000
9, 14106, -8046716.000000
7, 14099, -25.000000
8, 14099, -25650.000000
6, 14099, 16093384.000000
7, 14049, 23.000000
8, 14049, -25554.000000
6, 14049, 16093000.000000
7, 13999, 71.000000
8, 13999, -25458.000000
6, 13999, 16092616.000000
7, 13949, 119.000000
8, 13949, -25362.000000
6, 13949, 16092232.000000
11, 13906, 198101.687500
10, 13906, -16091896.000000
9, 13906, -8045948.000000
7, 13899, -89.000000
8, 13899, -25266.000000
6, 13899, 16091848.000000
7, 13849, -41.000000
8, 13849, -25170.000000
6, 13849, 16091464.000000
11, 13806, 198092.781250
10, 13806, -16091136.000000
9, 13806, -8045568.000000
7, 13799, 6.000000
8, 13799, -25076.000000
